LAP,pkt_type,status,channel,clkn_high,clk100ns,rssi_max,rssi_min,rssi_avg,rssi_count,timestamp,signal
4b23a1,0,28,4,7,1398723018,3,-45,0,41,2020-07-02 16:45:04.905282,-53.1
2a7f3f,0,28,48,7,1411109100,-11,-40,0,40,2020-07-02 16:45:06.141537,-65.7
4b23a1,0,28,48,7,1411125118,-1,-21,0,40,2020-07-02 16:45:06.149050,-56.7
4b23a1,0,28,48,7,1411141132,-5,-41,0,40,2020-07-02 16:45:06.152795,-60.3
208fa1,0,28,65,7,1412297204,-8,-44,0,40,2020-07-02 16:45:06.268536,-63.0
d173cb,0,28,35,7,1413982446,-1,-50,0,40,2020-07-02 16:45:06.436285,-56.7
4b23a1,0,28,55,7,1433922831,-8,-43,0,40,2020-07-02 16:45:08.423791,-63.0
2a7f3f,0,28,51,7,1461220148,4,-46,0,41,2020-07-02 16:45:11.155299,-52.2
2a7f3f,0,28,14,7,1471840796,5,-40,0,40,2020-07-02 16:45:12.215072,-51.3
4b23a1,0,28,52,7,1478325649,-11,-27,0,40,2020-07-02 16:45:12.867427,-65.7
4b23a1,0,28,52,7,1478341700,1,-42,0,41,2020-07-02 16:45:12.875690,-54.9
4b7560,0,28,58,7,1484160048,-11,-43,0,40,2020-07-02 16:45:13.450177,-65.7
4b23a1,0,28,2,7,1491522538,-7,-44,0,40,2020-07-02 16:45:14.183678,-62.1
4b23a1,0,28,8,7,1497524980,5,-40,0,40,2020-07-02 16:45:14.778685,-51.3
4b23a1,0,28,20,7,1509542934,4,-39,0,41,2020-07-02 16:45:15.986464,-52.2
2a7f3f,0,28,22,7,1511385094,-6,-45,0,40,2020-07-02 16:45:16.177562,-61.2
2a7f3f,0,28,48,7,1537452951,4,-36,0,40,2020-07-02 16:45:18.770945,-52.2
2a7f3f,0,28,69,7,1542540814,16,-49,0,40,2020-07-02 16:45:19.286942,-41.4
4b23a1,0,28,26,7,1547154243,-1,-46,0,40,2020-07-02 16:45:19.750821,-56.7
4b23a1,0,28,7,7,1575525288,-8,-45,0,41,2020-07-02 16:45:22.583452,-63.0
2a7f3f,0,28,52,7,1604507119,-4,-46,0,41,2020-07-02 16:45:25.484081,-59.4
2a7f3f,0,28,75,7,1611845212,-5,-46,0,41,2020-07-02 16:45:26.217709,-60.3
4b23a1,0,28,51,7,1619524762,-14,-42,0,41,2020-07-02 16:45:26.986583,-68.4
4b23a1,0,28,65,7,1633523839,-1,-42,0,41,2020-07-02 16:45:28.378963,-56.7
4b23a1,0,28,22,7,1669529964,3,-46,0,41,2020-07-02 16:45:31.986845,-53.1
55ae27,0,60,13,7,1676003468,0,-44,0,40,2020-07-02 16:45:32.632724,-55.8
4b23a1,0,28,15,7,1678342008,0,-44,0,40,2020-07-02 16:45:32.863598,-55.8
55ae27,0,28,53,7,1684718200,-1,-48,0,41,2020-07-02 16:45:33.506975,-56.7
4b23a1,0,28,0,7,1710729078,4,-44,0,41,2020-07-02 16:45:36.106480,-52.2
55ae27,0,28,17,7,1711804976,-2,-47,0,41,2020-07-02 16:45:36.222733,-57.6
55ae27,0,28,51,7,1714332328,-5,-45,0,40,2020-07-02 16:45:36.467856,-60.3
55ae27,0,28,25,7,1719789848,1,-45,0,40,2020-07-02 16:45:37.011857,-54.9
55ae27,0,28,25,7,1719889855,1,-47,0,40,2020-07-02 16:45:37.027488,-54.9
55ae27,0,28,57,7,1720314896,-13,-45,0,40,2020-07-02 16:45:37.073107,-67.5
55ae27,0,28,43,7,1737770356,14,-53,0,41,2020-07-02 16:45:38.810118,-43.2
2a7f3f,0,28,49,7,1743856750,-3,-46,0,41,2020-07-02 16:45:39.418240,-58.5
2a7f3f,0,28,74,7,1784581884,-7,-44,0,41,2020-07-02 16:45:43.490752,-62.1
2a7f3f,0,28,22,7,1795736834,7,-46,0,41,2020-07-02 16:45:44.608251,-49.5
2a7f3f,0,28,20,7,1825257758,-12,-46,0,40,2020-07-02 16:45:47.558763,-66.6
a0660f,0,28,52,7,1825966925,-26,-43,0,41,2020-07-02 16:45:47.638886,-79.2
2a7f3f,0,28,21,7,1842287201,6,-43,0,41,2020-07-02 16:45:49.263887,-50.4
2a7f3f,0,28,76,7,1849998252,11,-45,0,41,2020-07-02 16:45:50.035014,-45.9
a0660f,0,28,70,7,1875509595,-27,-44,0,41,2020-07-02 16:45:52.582649,-80.1
55ae27,0,28,39,7,1891968584,-2,-46,0,41,2020-07-02 16:45:54.230899,-57.6
55ae27,0,28,41,7,1893766721,-2,-50,0,41,2020-07-02 16:45:54.417022,-57.6
55ae27,0,28,41,7,1893866809,-3,-46,0,41,2020-07-02 16:45:54.433024,-58.5
55ae27,0,28,11,7,1895243950,-12,-46,0,40,2020-07-02 16:45:54.570656,-66.6
55ae27,0,28,43,7,1895869081,-5,-43,0,41,2020-07-02 16:45:54.639904,-60.3
55ae27,0,28,49,7,1901628015,2,-44,0,40,2020-07-02 16:45:55.193150,-54.0
55ae27,0,28,49,7,1901827981,3,-45,0,41,2020-07-02 16:45:55.220277,-53.1
2a7f3f,0,28,2,7,1902057166,-11,-45,0,40,2020-07-02 16:45:55.249776,-65.7
55ae27,0,28,19,7,1903408955,-8,-45,0,40,2020-07-02 16:45:55.393775,-63.0
55ae27,0,28,76,7,1912855114,-12,-48,0,41,2020-07-02 16:45:56.319549,-66.6
4b7560,0,28,65,7,1917905766,-11,-43,0,40,2020-07-02 16:45:56.819653,-65.7
55ae27,0,28,5,7,1920840216,5,-48,0,41,2020-07-02 16:45:57.113910,-51.3
55ae27,0,28,37,7,1921365462,8,-47,0,41,2020-07-02 16:45:57.173158,-48.6
55ae27,0,28,13,7,1929105269,-7,-44,0,41,2020-07-02 16:45:57.948281,-62.1
4b23a1,0,28,68,7,1936745183,2,-47,0,40,2020-07-02 16:45:58.713783,-54.0
2a7f3f,0,28,74,7,1942755644,1,-48,0,41,2020-07-02 16:45:59.310036,-54.9
2a7f3f,0,28,50,7,1950286523,2,-44,0,40,2020-07-02 16:46:00.054661,-54.0
cfb696,0,28,3,7,1950675881,-21,-44,0,41,2020-07-02 16:46:00.102670,-74.7
cfb696,0,28,28,7,1959648549,-20,-46,0,40,2020-07-02 16:46:01.003540,-73.8
cfb696,0,28,60,7,1960073983,-22,-45,0,41,2020-07-02 16:46:01.052414,-75.6
cfb696,0,28,72,7,1972235332,-27,-46,0,41,2020-07-02 16:46:02.262791,-80.1
2a7f3f,0,28,72,7,1972347310,14,-46,0,40,2020-07-02 16:46:02.283543,-43.2
cfb696,0,28,74,7,1974025688,-17,-45,0,40,2020-07-02 16:46:02.453840,-71.1
cfb696,0,28,74,7,1974125651,-15,-45,0,41,2020-07-02 16:46:02.470946,-69.3
2a7f3f,0,28,70,7,2064878906,-12,-44,0,42,2020-07-02 16:46:11.520690,-66.6
55ae27,0,28,43,7,2085268320,1,-38,0,41,2020-07-02 16:46:13.558446,-54.9
55ae27,0,28,43,7,2085368305,2,-39,0,40,2020-07-02 16:46:13.574576,-54.0
55ae27,0,28,43,7,2085468339,1,-39,0,40,2020-07-02 16:46:13.591319,-54.9
55ae27,0,28,45,7,2087526904,1,-43,0,40,2020-07-02 16:46:13.800442,-54.9
55ae27,0,28,59,7,2101217937,13,-48,0,42,2020-07-02 16:46:15.155196,-44.1
55ae27,0,28,59,7,2101318024,12,-49,0,41,2020-07-02 16:46:15.171697,-45.0
55ae27,0,28,59,7,2101418022,12,-49,0,40,2020-07-02 16:46:15.188071,-45.0
209a1e,0,60,12,7,2101615234,-42,-46,0,41,2020-07-02 16:46:15.214447,-93.6
55ae27,0,28,31,7,2105080414,6,-41,0,42,2020-07-02 16:46:15.537073,-50.4
55ae27,0,28,31,7,2105180435,6,-42,0,42,2020-07-02 16:46:15.552948,-50.4
55ae27,0,28,3,7,2108655291,-8,-44,0,40,2020-07-02 16:46:15.894829,-63.0
55ae27,0,28,3,7,2108755260,-4,-44,0,41,2020-07-02 16:46:15.911202,-59.4
55ae27,0,28,41,7,2114864262,3,-39,0,40,2020-07-02 16:46:16.518825,-53.1
55ae27,0,28,41,7,2114964362,-2,-44,0,40,2020-07-02 16:46:16.535451,-57.6
55ae27,0,28,11,7,2116545295,-6,-45,0,42,2020-07-02 16:46:16.700326,-61.2
55ae27,0,28,11,7,2116645266,-13,-45,0,40,2020-07-02 16:46:16.715700,-67.5
55ae27,0,28,43,7,2117070458,-7,-46,0,41,2020-07-02 16:46:16.754279,-62.1
55ae27,0,28,19,7,2124506318,3,-40,0,40,2020-07-02 16:46:17.482701,-53.1
55ae27,0,28,19,7,2124606318,3,-45,0,41,2020-07-02 16:46:17.498702,-53.1
55ae27,0,28,19,7,2124706358,3,-44,0,40,2020-07-02 16:46:17.515327,-53.1
2a7f3f,0,28,74,7,2163771706,8,-45,0,41,2020-07-02 16:46:21.412964,-48.6
2a7f3f,0,28,74,7,2195545632,-1,-46,0,40,2020-07-02 16:46:24.582969,-56.7
2a7f3f,0,28,12,7,2196565158,8,-46,0,40,2020-07-02 16:46:24.695593,-48.6
55ae27,0,28,49,7,2280830110,-8,-45,0,41,2020-07-02 16:46:33.123117,-63.0
55ae27,0,60,19,7,2282407084,-6,-46,0,41,2020-07-02 16:46:33.288239,-61.2
55ae27,0,28,51,7,2283032338,-14,-45,0,41,2020-07-02 16:46:33.364240,-68.4
55ae27,0,28,25,7,2288789659,-1,-44,0,41,2020-07-02 16:46:33.910740,-56.7
55ae27,0,28,33,7,2296478641,-4,-46,0,41,2020-07-02 16:46:34.673866,-59.4
55ae27,0,28,35,7,2298681011,-9,-46,0,41,2020-07-02 16:46:34.896993,-63.9
55ae27,0,28,37,7,2300767621,-2,-51,0,41,2020-07-02 16:46:35.122118,-57.6
2a7f3f,0,28,22,7,2301270124,2,-43,0,41,2020-07-02 16:46:35.171496,-54.0
55ae27,0,28,13,7,2308102966,-12,-46,0,40,2020-07-02 16:46:35.844244,-66.6
55ae27,0,28,13,7,2308202909,-12,-45,0,41,2020-07-02 16:46:35.860620,-66.6
55ae27,0,60,53,7,2316416578,-12,-45,0,41,2020-07-02 16:46:36.674873,-66.6
2a7f3f,0,28,51,7,2346244741,7,-45,0,41,2020-07-02 16:46:39.656508,-49.5
2a7f3f,0,28,52,7,2362932529,14,-44,0,40,2020-07-02 16:46:41.325075,-43.2
2a7f3f,0,28,77,7,2435220958,11,-47,0,41,2020-07-02 16:46:48.554667,-45.9
2a7f3f,0,28,59,7,2449090742,-1,-45,0,40,2020-07-02 16:46:49.942530,-56.7
2a7f3f,0,60,76,7,2450014419,3,-45,0,40,2020-07-02 16:46:50.042028,-53.1
4b7560,0,28,69,7,2459148895,3,-49,0,40,2020-07-02 16:46:50.949030,-53.1
2a7f3f,0,60,20,7,2552008789,7,-36,0,41,2020-07-02 16:47:00.236928,-49.5
2a7f3f,0,60,48,7,2580008663,5,-42,0,40,2020-07-02 16:47:03.027933,-51.3
55ae27,0,28,47,7,2594938316,-20,-45,0,40,2020-07-02 16:47:04.519312,-73.8
55ae27,0,28,47,7,2595038365,-14,-41,0,41,2020-07-02 16:47:04.535437,-68.4
a824cd,0,28,8,7,2603580690,-35,-37,0,41,2020-07-02 16:47:05.388314,-87.3
55ae27,0,28,27,7,2606498734,-18,-46,0,40,2020-07-02 16:47:05.678689,-72.0
55ae27,0,28,27,7,2606598808,-25,-45,0,40,2020-07-02 16:47:05.695834,-78.3
55ae27,0,28,29,7,2608484625,-21,-46,0,41,2020-07-02 16:47:05.896693,-74.7
55ae27,0,28,29,7,2608684814,-27,-45,0,41,2020-07-02 16:47:05.915318,-80.1
55ae27,0,28,31,7,2610686842,-23,-45,0,40,2020-07-02 16:47:06.106316,-76.5
d173cb,0,28,37,7,2616525349,2,-44,0,40,2020-07-02 16:47:06.684943,-54.0
2fa751,0,28,71,7,2618849464,-39,-44,0,41,2020-07-02 16:47:06.918068,-90.9
55ae27,0,28,9,7,2620045334,-14,-45,0,41,2020-07-02 16:47:07.046443,-68.4
55ae27,0,28,9,7,2620145344,-15,-45,0,40,2020-07-02 16:47:07.062574,-69.3
55ae27,0,28,41,7,2620470699,-21,-45,0,41,2020-07-02 16:47:07.102820,-74.7
55ae27,0,28,41,7,2620570790,-18,-45,0,40,2020-07-02 16:47:07.119068,-72.0
55ae27,0,28,11,7,2622047714,-13,-36,0,40,2020-07-02 16:47:07.264693,-67.5
55ae27,0,28,15,7,2626112036,-22,-45,0,41,2020-07-02 16:47:07.640573,-75.6
55ae27,0,28,15,7,2626212116,-21,-45,0,40,2020-07-02 16:47:07.656451,-74.7
55ae27,0,28,21,7,2632295334,-16,-45,0,41,2020-07-02 16:47:08.263820,-70.2
55ae27,0,28,21,7,2632395436,-16,-46,0,40,2020-07-02 16:47:08.280696,-70.2
55ae27,0,28,55,7,2634523702,-14,-45,0,41,2020-07-02 16:47:08.490196,-68.4
01ff46,0,28,55,7,2666097141,-41,-45,0,41,2020-07-02 16:47:11.640579,-92.7
4b7560,0,28,55,7,2697895928,-5,-45,0,41,2020-07-02 16:47:14.818090,-60.3
2a7f3f,0,28,74,7,2701005608,9,-45,0,40,2020-07-02 16:47:15.133713,-47.7
2a7f3f,0,28,9,7,2746780875,5,-46,0,41,2020-07-02 16:47:19.711347,-51.3
2a7f3f,0,28,68,7,2789730398,9,-46,0,41,2020-07-02 16:47:24.009291,-47.7
2a7f3f,0,28,68,7,2852969465,10,-46,0,41,2020-07-02 16:47:30.328997,-46.8
2a7f3f,0,60,53,7,2853604059,11,-44,0,41,2020-07-02 16:47:30.401625,-45.9
d173cb,0,28,14,7,2862362738,3,-41,0,41,2020-07-02 16:47:31.267249,-53.1
2a7f3f,0,28,54,7,2870653651,10,-43,0,40,2020-07-02 16:47:32.099001,-46.8
2a7f3f,0,28,15,7,2879143636,3,-42,0,40,2020-07-02 16:47:32.946128,-53.1
55ae27,0,28,35,7,2930688208,-29,-45,0,40,2020-07-02 16:47:38.098891,-81.9
55ae27,0,28,35,7,2930788248,-21,-46,0,40,2020-07-02 16:47:38.115890,-74.7
2a7f3f,0,28,5,7,2932129151,2,-45,0,41,2020-07-02 16:47:38.258641,-54.0
55ae27,0,60,19,7,2946012422,-22,-45,0,41,2020-07-02 16:47:39.634770,-75.6
2a7f3f,0,28,6,7,2948929153,-1,-44,0,41,2020-07-02 16:47:39.923646,-56.7
55ae27,0,28,27,7,2954301329,-18,-42,0,41,2020-07-02 16:47:40.460522,-72.0
4b7560,0,28,2,7,2976651100,-5,-44,0,40,2020-07-02 16:47:42.695658,-60.3
2a7f3f,0,28,49,7,3007804058,-5,-44,0,40,2020-07-02 16:47:45.813909,-60.3
2a7f3f,0,28,52,7,3058077178,8,-42,0,41,2020-07-02 16:47:50.842045,-48.6
4b7560,0,28,51,7,3072894964,3,-45,0,40,2020-07-02 16:47:52.324179,-53.1
ae3343,0,28,9,7,3094209738,-41,-46,0,40,2020-07-02 16:47:54.451179,-92.7
ac2782,0,28,74,7,3143486120,4,-47,0,40,2020-07-02 16:47:59.377574,-52.2
51e047,0,28,7,7,3155479466,-41,-46,0,41,2020-07-02 16:48:00.578698,-92.7
2a7f3f,0,28,75,7,3160098018,4,-45,0,40,2020-07-02 16:48:01.040200,-52.2
4b7560,0,28,57,7,3205392028,-13,-46,0,40,2020-07-02 16:48:05.567959,-67.5
2a7f3f,0,28,54,7,3218095708,5,-45,0,40,2020-07-02 16:48:06.841833,-51.3
373c83,0,28,48,7,3243963114,-36,-44,0,40,2020-07-02 16:48:09.422714,-88.2
d173cb,0,28,20,7,3247262692,4,-36,0,40,2020-07-02 16:48:09.759465,-52.2
6b7d30,0,60,7,7,3250003458,-33,-41,0,41,2020-07-02 16:48:10.028465,-85.5
2a7f3f,0,28,53,8,19540872,15,-44,0,40,2020-07-02 16:48:14.668227,-42.3
2a7f3f,0,28,77,8,43439908,14,-47,0,40,2020-07-02 16:48:17.056238,-43.2
4b7560,0,28,63,8,61098351,-7,-44,0,40,2020-07-02 16:48:18.814988,-62.1
2a7f3f,0,28,20,8,65484402,5,-44,0,40,2020-07-02 16:48:19.261862,-51.3
481113,0,28,53,8,145881198,-22,-41,0,40,2020-07-02 16:48:27.300131,-75.6
f5fb2c,0,28,3,8,158850099,-41,-44,0,41,2020-07-02 16:48:28.592512,-92.7
2a7f3f,0,28,7,8,194714182,5,-48,0,41,2020-07-02 16:48:32.179892,-51.3
4b7560,0,28,4,8,207341345,1,-44,0,40,2020-07-02 16:48:33.444026,-54.9
2a7f3f,0,28,22,8,225237311,-2,-41,0,41,2020-07-02 16:48:35.231654,-57.6
2a7f3f,0,28,49,8,268086138,3,-46,0,41,2020-07-02 16:48:39.522036,-53.1
2a7f3f,0,60,68,8,302806781,2,-46,0,41,2020-07-02 16:48:42.987668,-54.0
2a7f3f,0,28,68,8,303138800,8,-47,0,40,2020-07-02 16:48:43.027917,-48.6
2a7f3f,0,28,72,8,307143554,0,-46,0,40,2020-07-02 16:48:43.424668,-55.8
d173cb,0,28,5,8,382185020,7,-43,0,41,2020-07-02 16:48:50.932686,-49.5
2a7f3f,0,28,66,8,395680129,9,-43,0,41,2020-07-02 16:48:52.276690,-47.7
2a7f3f,0,28,55,8,400787004,12,-45,0,40,2020-07-02 16:48:52.788814,-45.0
2a7f3f,0,28,54,8,510399165,-1,-43,0,40,2020-07-02 16:49:03.749716,-56.7
481113,0,28,8,8,527231725,-29,-45,0,41,2020-07-02 16:49:05.430345,-81.9
481113,0,28,18,8,537458345,-25,-33,0,41,2020-07-02 16:49:06.454099,-78.3
2a7f3f,0,28,54,8,541768198,3,-48,0,41,2020-07-02 16:49:06.885223,-53.1
d173cb,0,28,68,8,555671759,6,-44,0,41,2020-07-02 16:49:08.276726,-50.4
2a7f3f,0,28,74,8,593560099,1,-44,0,40,2020-07-02 16:49:12.066362,-54.9
2a7f3f,0,28,73,8,608034848,9,-48,0,40,2020-07-02 16:49:13.509739,-47.7
2a7f3f,0,28,53,8,619966806,-1,-47,0,40,2020-07-02 16:49:14.710121,-56.7
55ae27,0,28,57,8,623723684,-20,-45,0,41,2020-07-02 16:49:15.084368,-73.8
55ae27,0,28,27,8,625400820,-10,-45,0,40,2020-07-02 16:49:15.257619,-64.8
55ae27,0,28,59,8,625726039,-15,-46,0,41,2020-07-02 16:49:15.298504,-69.3
55ae27,0,28,59,8,625926072,-15,-46,0,41,2020-07-02 16:49:15.317500,-69.3
55ae27,0,28,78,8,628863588,-21,-38,0,41,2020-07-02 16:49:15.597072,-74.7
55ae27,0,28,78,8,628963604,-8,-38,0,41,2020-07-02 16:49:15.613123,-63.0
55ae27,0,28,1,8,630861554,-20,-45,0,41,2020-07-02 16:49:15.810369,-73.8
55ae27,0,28,39,8,637477281,-12,-45,0,41,2020-07-02 16:49:16.456497,-66.6
55ae27,0,28,17,8,647110990,-21,-45,0,40,2020-07-02 16:49:17.419997,-74.7
2a7f3f,0,28,66,8,648671809,5,-48,0,40,2020-07-02 16:49:17.579124,-51.3
55ae27,0,28,21,8,651199375,-15,-45,0,41,2020-07-02 16:49:17.832374,-69.3
55ae27,0,28,55,8,653326549,-13,-43,0,40,2020-07-02 16:49:18.046500,-67.5
55ae27,0,28,33,8,663083818,-15,-46,0,40,2020-07-02 16:49:19.017878,-69.3
55ae27,0,28,39,8,668874960,-21,-45,0,41,2020-07-02 16:49:19.592629,-74.7
55ae27,0,28,39,8,668974984,-21,-45,0,41,2020-07-02 16:49:19.609254,-74.7
9f3099,0,28,3,8,696166953,-37,-41,0,41,2020-07-02 16:49:22.323514,-89.1
bc3ecf,0,28,16,8,756518938,-37,-45,0,41,2020-07-02 16:49:28.359900,-89.1
2a7f3f,0,60,71,8,827209945,5,-43,0,41,2020-07-02 16:49:35.428917,-51.3
2a7f3f,0,28,68,8,871758882,13,-48,0,41,2020-07-02 16:49:39.884301,-44.1
2a7f3f,0,28,75,8,894440583,14,-44,0,40,2020-07-02 16:49:42.158682,-43.2
8fc259,0,28,35,8,917764371,-42,-46,0,40,2020-07-02 16:49:44.483562,-93.6
2a7f3f,0,28,56,8,922949965,7,-38,0,41,2020-07-02 16:49:45.005316,-49.5
2a7f3f,0,28,73,8,1050424594,1,-45,0,41,2020-07-02 16:49:57.751093,-54.9
2a7f3f,0,28,72,8,1065255206,15,-45,0,41,2020-07-02 16:49:59.237476,-42.3
20b51f,0,28,7,8,1110986952,-31,-45,0,41,2020-07-02 16:50:03.806864,-83.7
0f1c0b,0,28,41,8,1113586861,-42,-46,0,41,2020-07-02 16:50:04.064857,-93.6
d173cb,0,28,67,8,1170846184,4,-43,0,40,2020-07-02 16:50:09.793498,-52.2
2a7f3f,0,28,67,8,1170982140,9,-44,0,40,2020-07-02 16:50:09.813747,-47.7
2a7f3f,0,28,75,8,1242056175,11,-47,0,41,2020-07-02 16:50:16.915762,-45.9
55ae27,0,28,47,8,1245838890,-13,-45,0,40,2020-07-02 16:50:17.293642,-67.5
2a7f3f,0,28,21,8,1251399964,-6,-46,0,41,2020-07-02 16:50:17.850538,-61.2
55ae27,0,28,27,8,1257599272,-11,-41,0,40,2020-07-02 16:50:18.472890,-65.7
55ae27,0,28,29,8,1259485106,-25,-45,0,41,2020-07-02 16:50:18.668017,-78.3
55ae27,0,28,1,8,1262960154,-10,-40,0,41,2020-07-02 16:50:19.005164,-64.8
55ae27,0,28,41,8,1271270628,-22,-43,0,41,2020-07-02 16:50:19.833019,-75.6
55ae27,0,28,11,8,1273151612,-2,-44,0,41,2020-07-02 16:50:20.029394,-57.6
2a7f3f,0,28,73,8,1303354072,13,-46,0,41,2020-07-02 16:50:23.042652,-44.1
cfb696,0,28,64,8,1310254986,-27,-44,0,41,2020-07-02 16:50:23.734530,-80.1
cfb696,0,28,34,8,1311819806,-13,-44,0,41,2020-07-02 16:50:23.893154,-67.5
cfb696,0,28,34,8,1311919786,-14,-45,0,40,2020-07-02 16:50:23.909405,-68.4
cfb696,0,28,76,8,1322068220,-26,-38,0,41,2020-07-02 16:50:24.919406,-79.2
cfb696,0,28,1,8,1326068345,-21,-45,0,41,2020-07-02 16:50:25.315658,-74.7
cfb696,0,28,1,8,1326168339,-20,-42,0,41,2020-07-02 16:50:25.330661,-73.8
2a7f3f,0,28,67,8,1328950003,13,-46,0,41,2020-07-02 16:50:25.604658,-44.1
cfb696,0,28,3,8,1359657585,-20,-45,0,41,2020-07-02 16:50:28.669795,-73.8
d173cb,0,28,4,8,1376769671,-5,-44,0,41,2020-07-02 16:50:30.383919,-60.3
2a7f3f,0,28,72,8,1381528568,13,-48,0,41,2020-07-02 16:50:30.865172,-44.1
2a7f3f,0,28,75,8,1400160329,14,-47,0,40,2020-07-02 16:50:32.728432,-43.2
2a7f3f,0,28,67,8,1423793015,14,-38,0,40,2020-07-02 16:50:35.091554,-43.2
2a7f3f,0,28,66,8,1470226914,15,-44,0,40,2020-07-02 16:50:39.730565,-42.3
2a7f3f,0,28,48,8,1515353984,3,-42,0,40,2020-07-02 16:50:44.245328,-53.1
2a7f3f,0,28,6,8,1568189859,7,-42,0,40,2020-07-02 16:50:49.529468,-49.5
0edde3,0,28,52,8,1614368189,-41,-45,0,41,2020-07-02 16:50:54.151475,-92.7
2a7f3f,0,28,73,8,1714270475,20,-46,0,41,2020-07-02 16:51:04.134497,-37.8
d173cb,0,28,8,8,1728305831,-31,-44,0,41,2020-07-02 16:51:05.539002,-83.7
9f7c70,0,28,31,8,1766994902,-37,-45,0,41,2020-07-02 16:51:09.409261,-89.1
2a7f3f,0,28,69,8,1836589131,16,-51,0,40,2020-07-02 16:51:16.369153,-41.4
55ae27,0,28,39,8,1838077828,-24,-46,0,41,2020-07-02 16:51:16.522280,-77.4
2a7f3f,0,28,71,8,1838483399,12,-43,0,41,2020-07-02 16:51:16.571051,-45.0
55ae27,0,28,9,8,1839851290,-25,-46,0,41,2020-07-02 16:51:16.706908,-78.3
55ae27,0,28,21,8,1851800522,-21,-46,0,40,2020-07-02 16:51:17.889908,-74.7
55ae27,0,28,23,8,1853802808,-25,-48,0,41,2020-07-02 16:51:18.098905,-78.3
2a7f3f,0,28,48,8,1862874529,3,-44,0,41,2020-07-02 16:51:18.995784,-53.1
2a7f3f,0,28,48,8,1862974512,3,-45,0,40,2020-07-02 16:51:19.012161,-53.1
55ae27,0,28,33,8,1863788841,-22,-46,0,40,2020-07-02 16:51:19.099535,-75.6
55ae27,0,28,35,8,1865791018,-21,-47,0,40,2020-07-02 16:51:19.292908,-74.7
55ae27,0,28,7,8,1869254475,-24,-46,0,40,2020-07-02 16:51:19.633418,-77.4
55ae27,0,28,47,8,1877639811,-21,-46,0,41,2020-07-02 16:51:20.474662,-74.7
55ae27,0,28,47,8,1877940004,-20,-47,0,41,2020-07-02 16:51:20.510911,-73.8
2a7f3f,0,28,54,8,1932161667,5,-42,0,40,2020-07-02 16:51:25.922560,-51.3
aaaa8f,0,28,46,8,2113898815,-32,-37,0,40,2020-07-02 16:51:44.099717,-84.6
2a7f3f,0,28,71,8,2122918590,-1,-47,0,41,2020-07-02 16:51:44.999093,-56.7
2a7f3f,0,28,53,8,2136548604,7,-46,0,41,2020-07-02 16:51:46.366102,-49.5
a81c80,0,28,48,8,2179160898,-36,-39,0,41,2020-07-02 16:51:50.626357,-88.2
4b7560,0,28,60,8,2191085757,-2,-45,0,40,2020-07-02 16:51:51.821735,-57.6
d173cb,0,28,25,8,2203252359,3,-46,0,41,2020-07-02 16:51:53.033362,-53.1
8f4cb6,0,28,48,8,2305510309,1,-46,0,41,2020-07-02 16:52:03.256386,-54.9
9e8b33,0,28,29,8,2333738836,-10,-46,0,40,2020-07-02 16:52:06.083768,-64.8
9e8b33,0,28,31,8,2335761055,-11,-42,0,41,2020-07-02 16:52:06.291893,-65.7
2a7f3f,0,28,48,8,2336860896,3,-44,0,40,2020-07-02 16:52:06.404020,-53.1
9e8b33,0,28,41,8,2345888508,-12,-46,0,40,2020-07-02 16:52:07.296896,-66.6
9e8b33,0,28,47,8,2351951162,-17,-47,0,40,2020-07-02 16:52:07.903524,-71.1
9e8b33,0,28,53,8,2357926046,-7,-44,0,40,2020-07-02 16:52:08.506773,-62.1
9e8b33,0,28,57,8,2361674364,-11,-45,0,41,2020-07-02 16:52:08.879027,-65.7
9e8b33,0,28,57,8,2361874284,-11,-46,0,41,2020-07-02 16:52:08.905401,-65.7
9e8b33,0,28,57,8,2361974412,-11,-48,0,41,2020-07-02 16:52:08.921903,-65.7
9e8b33,0,28,67,8,2371704898,-5,-39,0,41,2020-07-02 16:52:09.880919,-60.3
9e8b33,0,28,47,8,2383548859,-18,-46,0,41,2020-07-02 16:52:11.063405,-72.0
9e8b33,0,28,0,8,2383942084,-2,-45,0,41,2020-07-02 16:52:11.110659,-57.6
9e8b33,0,28,51,8,2387501996,-11,-45,0,41,2020-07-02 16:52:11.460038,-65.7
9e8b33,0,60,4,8,2387603152,-12,-44,0,43,2020-07-02 16:52:11.475473,-66.6
9e8b33,0,28,61,8,2397529208,-5,-46,0,41,2020-07-02 16:52:12.464157,-60.3
2a7f3f,0,28,54,8,2406196064,3,-44,0,41,2020-07-02 16:52:13.326161,-53.1
9e8b33,0,28,73,8,2409378680,-21,-45,0,40,2020-07-02 16:52:13.643785,-74.7
2a7f3f,0,28,68,8,2420196036,13,-42,0,40,2020-07-02 16:52:14.725664,-44.1
9e8b33,0,28,8,8,2423342110,-22,-45,0,40,2020-07-02 16:52:15.043791,-75.6
6db7c8,0,60,14,8,2429204618,-32,-45,0,41,2020-07-02 16:52:15.632917,-84.6
55ae27,0,28,35,8,2434591749,-25,-45,0,41,2020-07-02 16:52:16.166047,-78.3
55ae27,0,28,35,8,2434691710,-25,-46,0,41,2020-07-02 16:52:16.182169,-78.3
9e8b33,0,28,67,8,2435104953,-6,-46,0,40,2020-07-02 16:52:16.232917,-61.2
