LAP,pkt_type,status,channel,clkn_high,clk100ns,rssi_max,rssi_min,rssi_avg,rssi_count,timestamp,signal
55ae27,0,28,55,8,3055116892,-17,-45,0,40,2020-07-02 16:53:29.289553,-71.1
55ae27,0,28,1,8,3064149609,-27,-45,0,41,2020-07-02 16:53:30.183058,-80.1
55ae27,0,28,41,8,3072464342,-17,-46,0,41,2020-07-02 16:53:31.017693,-71.1
55ae27,0,28,41,8,3072564306,-16,-46,0,40,2020-07-02 16:53:31.034064,-70.2
55ae27,0,28,41,8,3072764433,-16,-44,0,41,2020-07-02 16:53:31.059937,-70.2
d173cb,0,28,16,8,3095078214,5,-48,0,40,2020-07-02 16:53:33.272450,-51.3
2a7f3f,0,28,51,8,3114043054,6,-45,0,40,2020-07-02 16:53:35.174961,-50.4
d173cb,0,28,36,8,3115129298,7,-48,0,40,2020-07-02 16:53:35.289837,-49.5
2a7f3f,0,28,49,8,3270366809,5,-44,0,41,2020-07-02 16:53:50.807680,-51.3
d173cb,0,28,13,9,20786768,14,-45,0,40,2020-07-02 16:53:53.532321,-43.2
2a7f3f,0,28,74,9,34140305,5,-44,0,41,2020-07-02 16:53:54.865203,-51.3
2a7f3f,0,28,71,9,46877023,5,-44,0,41,2020-07-02 16:53:56.134587,-51.3
d173cb,0,28,8,9,63075288,-8,-44,0,41,2020-07-02 16:53:57.758220,-63.0
2a7f3f,0,28,54,9,77566147,9,-41,0,41,2020-07-02 16:53:59.205354,-47.7
2a7f3f,0,28,49,9,88127706,7,-44,0,40,2020-07-02 16:54:00.264113,-49.5
ff48e6,0,28,51,9,121626226,-21,-42,0,40,2020-07-02 16:54:03.610380,-74.7
4b7560,0,28,76,9,131059038,-14,-45,0,41,2020-07-02 16:54:04.558261,-68.4
4b7560,0,28,72,9,158561256,-6,-47,0,40,2020-07-02 16:54:07.307402,-61.2
d173cb,0,28,1,9,166441223,3,-45,0,40,2020-07-02 16:54:08.092035,-53.1
2a7f3f,0,28,76,9,194138614,4,-46,0,41,2020-07-02 16:54:10.866674,-52.2
4b23a1,0,28,4,9,343329476,-10,-44,0,41,2020-07-02 16:54:25.781888,-64.8
d173cb,0,28,38,9,345660839,5,-43,0,40,2020-07-02 16:54:26.020764,-51.3
d173cb,0,28,76,9,352308862,16,-44,0,41,2020-07-02 16:54:26.684646,-41.4
55ae27,0,28,9,9,364248070,-14,-45,0,41,2020-07-02 16:54:27.875028,-68.4
55ae27,0,28,41,9,364573452,-9,-43,0,41,2020-07-02 16:54:27.914651,-63.9
55ae27,0,28,41,9,364673440,-6,-41,0,40,2020-07-02 16:54:27.930602,-61.2
55ae27,0,28,41,9,364773426,-7,-41,0,41,2020-07-02 16:54:27.947029,-62.1
55ae27,0,60,13,9,368008748,-16,-45,0,41,2020-07-02 16:54:28.256656,-70.2
55ae27,0,28,13,9,368308687,-18,-44,0,41,2020-07-02 16:54:28.292279,-72.0
55ae27,0,28,25,9,380098619,-21,-45,0,41,2020-07-02 16:54:29.460784,-74.7
55ae27,0,28,27,9,382100552,-20,-44,0,40,2020-07-02 16:54:29.670410,-73.8
55ae27,0,28,59,9,382625744,-16,-45,0,40,2020-07-02 16:54:29.723787,-70.2
d173cb,0,28,37,9,392347863,6,-50,0,41,2020-07-02 16:54:30.689043,-50.4
55ae27,0,28,7,9,393948763,-16,-46,0,41,2020-07-02 16:54:30.851550,-70.2
55ae27,0,28,17,9,403908619,-21,-45,0,40,2020-07-02 16:54:31.848423,-74.7
55ae27,0,28,49,9,404233861,-12,-46,0,40,2020-07-02 16:54:31.882048,-66.6
55ae27,0,28,49,9,404333915,-12,-46,0,41,2020-07-02 16:54:31.899052,-66.6
2a7f3f,0,28,66,9,436973038,8,-44,0,41,2020-07-02 16:54:35.164323,-48.6
2a7f3f,0,28,74,9,508084810,5,-45,0,40,2020-07-02 16:54:42.272431,-51.3
2a7f3f,0,28,67,9,580368830,5,-46,0,40,2020-07-02 16:54:49.498407,-51.3
d173cb,0,28,77,9,590308139,9,-48,0,41,2020-07-02 16:54:50.499539,-47.7
ff48e6,0,60,40,9,600417847,-7,-47,0,40,2020-07-02 16:54:51.509296,-62.1
4b7560,0,28,48,9,608558963,-5,-43,0,41,2020-07-02 16:54:52.319924,-60.3
2a7f3f,0,28,69,9,613731706,5,-45,0,40,2020-07-02 16:54:52.842553,-51.3
d173cb,0,28,64,9,624782619,6,-42,0,42,2020-07-02 16:54:53.944067,-50.4
e491a9,0,28,64,9,656190518,-10,-13,0,41,2020-07-02 16:54:57.083453,-64.8
cfb696,0,28,38,9,661847857,-20,-43,0,40,2020-07-02 16:54:57.653206,-73.8
cfb696,0,28,52,9,675968179,-21,-45,0,41,2020-07-02 16:54:59.066463,-74.7
cfb696,0,28,54,9,677858532,-23,-41,0,41,2020-07-02 16:54:59.256466,-76.5
2a7f3f,0,28,68,9,691731185,7,-48,0,40,2020-07-02 16:55:00.632349,-49.5
cfb696,0,28,42,9,697548718,-25,-43,0,41,2020-07-02 16:55:01.213977,-78.3
cfb696,0,28,1,9,703632023,-30,-45,0,41,2020-07-02 16:55:01.822490,-82.8
cfb696,0,28,1,9,703731965,-28,-44,0,40,2020-07-02 16:55:01.839232,-81.0
cfb696,0,28,54,9,709460997,-24,-41,0,41,2020-07-02 16:55:02.403864,-77.4
d173cb,0,28,77,9,748305168,3,-45,0,41,2020-07-02 16:55:06.285378,-53.1
ff48e6,0,28,0,9,750035496,-11,-42,0,41,2020-07-02 16:55:06.461629,-65.7
d173cb,0,28,2,9,783884687,-11,-44,0,40,2020-07-02 16:55:09.855154,-65.7
70f55e,0,28,71,9,805413534,-14,-44,0,41,2020-07-02 16:55:12.000791,-68.4
2a7f3f,0,28,66,9,847733155,-5,-44,0,40,2020-07-02 16:55:16.240817,-60.3
7f67ae,0,28,5,9,960748430,-41,-45,0,40,2020-07-02 16:55:27.540385,-92.7
55ae27,0,28,39,9,963167955,-8,-45,0,40,2020-07-02 16:55:27.781011,-63.0
55ae27,0,28,19,9,974503339,-14,-45,0,40,2020-07-02 16:55:28.915768,-68.4
55ae27,0,28,35,9,990680727,-1,-44,0,41,2020-07-02 16:55:30.529152,-56.7
55ae27,0,28,13,9,1000102770,-13,-47,0,41,2020-07-02 16:55:31.481282,-67.5
55ae27,0,60,15,9,1002005381,-17,-43,0,41,2020-07-02 16:55:31.671534,-71.1
dfb04e,0,28,64,9,1003974797,-29,-44,0,40,2020-07-02 16:55:31.872286,-81.9
2a7f3f,0,28,75,9,1030599608,5,-46,0,41,2020-07-02 16:55:34.526301,-51.3
2a7f3f,0,28,67,9,1054025367,7,-51,0,41,2020-07-02 16:55:36.858565,-49.5
2a7f3f,0,28,20,9,1054638764,1,-44,0,40,2020-07-02 16:55:36.939632,-54.9
4b23a1,0,28,69,9,1056147627,-24,-41,0,40,2020-07-02 16:55:37.095691,-77.4
d173cb,0,28,16,9,1082021073,-9,-44,0,40,2020-07-02 16:55:39.664456,-63.9
d173cb,0,28,7,9,1215537863,7,-43,0,41,2020-07-02 16:55:53.019660,-49.5
2a7f3f,0,28,51,9,1227772849,6,-46,0,41,2020-07-02 16:55:54.245918,-50.4
d173cb,0,28,70,9,1231122319,8,-41,0,40,2020-07-02 16:55:54.581796,-48.6
2a7f3f,0,28,53,9,1261258529,11,-44,0,40,2020-07-02 16:55:57.588311,-45.9
2a7f3f,0,28,76,9,1268433606,7,-46,0,40,2020-07-02 16:55:58.314317,-49.5
4b7560,0,28,66,9,1353542426,-15,-46,0,40,2020-07-02 16:56:06.823243,-69.3
2a7f3f,0,28,70,9,1389118489,5,-43,0,41,2020-07-02 16:56:10.381764,-51.3
2a7f3f,0,28,16,9,1398018514,5,-45,0,41,2020-07-02 16:56:11.275520,-51.3
d173cb,0,28,1,9,1399132977,1,-44,0,40,2020-07-02 16:56:11.392279,-54.9
2a7f3f,0,28,55,9,1421443029,10,-29,0,41,2020-07-02 16:56:13.610407,-46.8
d173cb,0,28,51,9,1449132482,-9,-45,0,41,2020-07-02 16:56:16.379494,-63.9
2a7f3f,0,28,72,9,1454292971,4,-46,0,40,2020-07-02 16:56:16.890052,-52.2
2a7f3f,0,28,54,9,1499448798,-1,-44,0,41,2020-07-02 16:56:21.412330,-56.7
2a7f3f,0,28,74,9,1519556013,5,-46,0,41,2020-07-02 16:56:23.425467,-51.3
2a7f3f,0,28,54,9,1530943611,10,-35,0,40,2020-07-02 16:56:24.556303,-46.8
d173cb,0,28,51,9,1543795720,7,-46,0,41,2020-07-02 16:56:25.849106,-49.5
55ae27,0,28,3,9,1559055249,2,-46,0,40,2020-07-02 16:56:27.370114,-54.0
55ae27,0,28,35,9,1559380419,-5,-45,0,41,2020-07-02 16:56:27.406116,-60.3
ff48e6,0,60,58,9,1566414472,-18,-44,0,40,2020-07-02 16:56:28.113244,-72.0
55ae27,0,28,11,9,1566843703,-2,-38,0,40,2020-07-02 16:56:28.161245,-57.6
ff48e6,0,60,13,9,1568814039,-25,-45,0,41,2020-07-02 16:56:28.356828,-78.3
55ae27,0,28,13,9,1568901982,-20,-44,0,41,2020-07-02 16:56:28.371871,-73.8
55ae27,0,28,13,9,1569001929,-18,-35,0,41,2020-07-02 16:56:28.384249,-72.0
55ae27,0,28,13,9,1569101943,-17,-42,0,41,2020-07-02 16:56:28.400890,-71.1
55ae27,0,60,15,9,1570803983,-10,-41,0,40,2020-07-02 16:56:28.563746,-64.8
55ae27,0,28,23,9,1579092761,-10,-45,0,41,2020-07-02 16:56:29.376002,-64.8
55ae27,0,28,76,9,1584750836,1,-48,0,40,2020-07-02 16:56:29.942506,-54.9
55ae27,0,28,29,9,1584975999,3,-42,0,41,2020-07-02 16:56:29.970381,-53.1
55ae27,0,28,78,9,1586452938,-12,-36,0,40,2020-07-02 16:56:30.123757,-66.6
55ae27,0,28,78,9,1586652908,-9,-35,0,40,2020-07-02 16:56:30.150257,-63.9
d9a9c3,0,28,9,9,1596564416,-40,-44,0,41,2020-07-02 16:56:31.120887,-91.8
ff48e6,0,60,58,9,1598013534,-13,-43,0,40,2020-07-02 16:56:31.276139,-67.5
55ae27,0,28,45,9,1600826167,-10,-43,0,41,2020-07-02 16:56:31.548174,-64.8
55ae27,0,28,47,9,1602828723,0,-46,0,40,2020-07-02 16:56:31.756266,-55.8
55ae27,0,28,49,9,1604827098,-2,-46,0,40,2020-07-02 16:56:31.963018,-57.6
d173cb,0,28,73,9,1660605982,7,-48,0,40,2020-07-02 16:56:37.527676,-49.5
d173cb,0,28,23,9,1673876377,18,-29,0,41,2020-07-02 16:56:38.846933,-39.6
2a7f3f,0,28,74,9,1677315100,5,-46,0,40,2020-07-02 16:56:39.200935,-51.3
d173cb,0,28,1,9,1873078223,3,-48,0,41,2020-07-02 16:56:58.760297,-53.1
4b7560,0,28,46,9,1902284450,-14,-35,0,40,2020-07-02 16:57:01.682817,-68.4
4b7560,0,28,66,9,1922291682,-7,-45,0,40,2020-07-02 16:57:03.684854,-62.1
4a76c3,0,28,42,9,1929875207,-20,-44,0,40,2020-07-02 16:57:04.441331,-73.8
4a76c3,0,28,5,9,1940255748,-21,-46,0,41,2020-07-02 16:57:05.481464,-74.7
8498e1,0,28,45,9,1948789742,-38,-45,0,40,2020-07-02 16:57:06.334971,-90.0
2a7f3f,0,28,50,9,2000911267,9,-44,0,40,2020-07-02 16:57:11.537499,-47.7
d173cb,0,28,18,9,2032163214,11,-46,0,40,2020-07-02 16:57:14.662142,-45.9
5a29f0,0,28,20,9,2034297446,-40,-44,0,41,2020-07-02 16:57:14.887768,-91.8
d173cb,0,28,20,9,2034365449,17,-50,0,40,2020-07-02 16:57:14.900643,-40.5
4b7560,0,28,56,9,2038534300,-14,-44,0,41,2020-07-02 16:57:15.303023,-68.4
2a7f3f,0,28,60,9,2042734986,5,-46,0,41,2020-07-02 16:57:15.730898,-51.3
d173cb,0,28,77,9,2075489387,13,-46,0,41,2020-07-02 16:57:19.002792,-44.1
2a7f3f,0,28,49,9,2078885464,9,-40,0,41,2020-07-02 16:57:19.345169,-47.7
2a7f3f,0,28,52,9,2097845497,12,-45,0,41,2020-07-02 16:57:21.241056,-45.0
d173cb,0,28,45,9,2106688432,7,-41,0,41,2020-07-02 16:57:22.133561,-49.5
d173cb,0,28,22,9,2131125505,18,-45,0,40,2020-07-02 16:57:24.582454,-39.6
55ae27,0,28,78,9,2155557738,-10,-35,0,41,2020-07-02 16:57:27.012097,-64.8
55ae27,0,28,39,9,2163872316,-14,-46,0,41,2020-07-02 16:57:27.853475,-68.4
55ae27,0,28,39,9,2163972382,-14,-44,0,41,2020-07-02 16:57:27.868138,-68.4
55ae27,0,28,47,9,2171733844,-10,-40,0,40,2020-07-02 16:57:28.642229,-64.8
55ae27,0,60,17,9,2173207028,-12,-45,0,40,2020-07-02 16:57:28.790479,-66.6
2a7f3f,0,60,21,9,2177215116,10,-47,0,40,2020-07-02 16:57:29.188356,-46.8
55ae27,0,28,25,9,2181592208,-16,-43,0,40,2020-07-02 16:57:29.622735,-70.2
55ae27,0,28,1,9,2189055767,-13,-46,0,41,2020-07-02 16:57:30.371239,-67.5
55ae27,0,28,1,9,2189155668,-15,-44,0,40,2020-07-02 16:57:30.387507,-69.3
2a7f3f,0,28,56,9,2196746744,9,-51,0,41,2020-07-02 16:57:31.133996,-47.7
55ae27,0,28,43,9,2199371396,-25,-46,0,40,2020-07-02 16:57:31.401144,-78.3
55ae27,0,60,15,9,2202806666,-8,-45,0,41,2020-07-02 16:57:31.742903,-63.0
55ae27,0,28,49,9,2205430969,-24,-44,0,41,2020-07-02 16:57:32.008626,-77.4
55ae27,0,28,51,9,2207532897,-26,-44,0,41,2020-07-02 16:57:32.227626,-79.2
2a7f3f,0,28,72,9,2244344116,5,-46,0,41,2020-07-02 16:57:35.906022,-51.3
2a7f3f,0,28,57,9,2245162480,3,-53,0,40,2020-07-02 16:57:35.996398,-53.1
2a7f3f,0,28,73,9,2292494797,5,-45,0,41,2020-07-02 16:57:40.715176,-51.3
d173cb,0,28,69,9,2320299639,6,-43,0,41,2020-07-02 16:57:43.496943,-50.4
d173cb,0,28,26,9,2324685072,8,-20,0,40,2020-07-02 16:57:43.937820,-48.6
d173cb,0,28,51,9,2333662160,15,-47,0,40,2020-07-02 16:57:44.824949,-42.3
ff48e6,0,60,16,9,2346004068,-8,-44,0,40,2020-07-02 16:57:46.064707,-63.0
2a7f3f,0,28,48,9,2378255669,5,-46,0,41,2020-07-02 16:57:49.293228,-51.3
eedfbe,0,28,32,9,2393908176,-25,-44,0,40,2020-07-02 16:57:50.858862,-78.3
d173cb,0,28,22,9,2447123303,14,-47,0,41,2020-07-02 16:57:56.183893,-43.2
d173cb,0,28,42,9,2467121824,5,-41,0,41,2020-07-02 16:57:58.182155,-51.3
2a7f3f,0,28,20,9,2476551967,4,-45,0,40,2020-07-02 16:57:59.111783,-52.2
d173cb,0,28,52,9,2477121470,8,-46,0,41,2020-07-02 16:57:59.175533,-48.6
d173cb,0,28,43,9,2483846578,-1,-46,0,40,2020-07-02 16:57:59.843538,-56.7
d173cb,0,28,36,9,2492644860,8,-44,0,41,2020-07-02 16:58:00.737299,-48.6
2a7f3f,0,28,70,9,2494904065,4,-44,0,40,2020-07-02 16:58:00.974334,-52.2
d173cb,0,28,45,9,2580582599,7,-48,0,40,2020-07-02 16:58:09.515344,-49.5
d173cb,0,28,2,9,2585044516,11,-48,0,40,2020-07-02 16:58:09.956345,-45.9
d173cb,0,28,38,9,2589482658,8,-43,0,40,2020-07-02 16:58:10.407723,-48.6
d173cb,0,28,55,9,2590646454,15,-40,0,40,2020-07-02 16:58:10.525223,-42.3
b053d2,0,28,34,9,2617066443,-39,-44,0,40,2020-07-02 16:58:13.160489,-90.9
4b7560,0,28,76,9,2627275167,-12,-48,0,40,2020-07-02 16:58:14.182620,-66.6
5120d1,0,28,48,9,2630946769,-11,-44,0,41,2020-07-02 16:58:14.546499,-65.7
5120d1,0,28,3,9,2633273980,-11,-45,0,41,2020-07-02 16:58:14.779875,-65.7
2a7f3f,0,28,52,9,2635195174,2,-45,0,41,2020-07-02 16:58:14.982832,-54.0
5120d1,0,28,26,9,2640660550,-11,-44,0,41,2020-07-02 16:58:15.524628,-65.7
d173cb,0,28,46,9,2660669236,-3,-34,0,41,2020-07-02 16:58:17.520141,-58.5
2a7f3f,0,28,56,9,2670545532,11,-49,0,40,2020-07-02 16:58:18.505396,-45.9
d173cb,0,28,56,9,2670645651,10,-47,0,40,2020-07-02 16:58:18.521022,-46.8
d173cb,0,28,76,9,2690757528,1,-48,0,41,2020-07-02 16:58:20.532540,-54.9
d173cb,0,28,60,9,2706319198,-2,-37,0,40,2020-07-02 16:58:22.090043,-57.6
d173cb,0,28,26,9,2735257646,2,-20,0,40,2020-07-02 16:58:24.998565,-54.0
d173cb,0,28,21,9,2746356310,3,-34,0,40,2020-07-02 16:58:26.095446,-53.1
d173cb,0,28,46,9,2755224762,5,-40,0,40,2020-07-02 16:58:26.995827,-51.3
d173cb,0,28,61,9,2786393910,-2,-47,0,40,2020-07-02 16:58:30.104720,-57.6
d173cb,0,28,72,9,2813062054,13,-54,0,40,2020-07-02 16:58:32.770234,-44.1
2a7f3f,0,28,67,9,2823955778,-9,-39,0,41,2020-07-02 16:58:33.865993,-63.9
84121e,0,28,37,9,2825388648,-22,-36,0,41,2020-07-02 16:58:34.017993,-75.6
d173cb,0,28,75,9,2831972907,7,-45,0,40,2020-07-02 16:58:34.669746,-49.5
d173cb,0,28,76,9,2848753849,-3,-45,0,40,2020-07-02 16:58:36.346007,-58.5
d173cb,0,28,50,9,2854279787,-7,-45,0,40,2020-07-02 16:58:36.886349,-62.1
d173cb,0,28,43,9,2957779004,0,-46,0,41,2020-07-02 16:58:47.237068,-55.8
2a7f3f,0,28,69,9,2983700936,15,-44,0,40,2020-07-02 16:58:49.828958,-42.3
d173cb,0,28,17,9,3026714176,-1,-39,0,41,2020-07-02 16:58:54.131610,-56.7
d173cb,0,28,36,9,3029996698,13,-48,0,41,2020-07-02 16:58:54.453236,-44.1
d173cb,0,28,70,9,3032316136,8,-42,0,41,2020-07-02 16:58:54.688570,-48.6
d173cb,0,28,27,9,3036753978,5,-48,0,41,2020-07-02 16:58:55.135989,-51.3
2a7f3f,0,28,69,9,3047119057,4,-46,0,40,2020-07-02 16:58:56.167379,-52.2
2a7f3f,0,28,62,9,3055618382,2,-40,0,41,2020-07-02 16:58:57.016752,-54.0
ef2ae7,0,28,75,9,3147865472,-1,-46,0,40,2020-07-02 16:59:06.246805,-56.7
ef2ae7,0,28,45,9,3149450505,7,-44,0,41,2020-07-02 16:59:06.411558,-49.5
ef2ae7,0,28,15,9,3150839772,1,-42,0,40,2020-07-02 16:59:06.544557,-54.9
ef2ae7,0,28,15,9,3150939797,1,-42,0,41,2020-07-02 16:59:06.560933,-54.9
fd2d25,0,28,4,9,3155683028,-39,-42,0,41,2020-07-02 16:59:07.021060,-90.9
ef2ae7,0,28,55,9,3159502084,2,-46,0,40,2020-07-02 16:59:07.404564,-54.0
ef2ae7,0,60,8,9,3159603388,1,-45,0,39,2020-07-02 16:59:07.420689,-54.9
ef2ae7,0,28,25,9,3160963055,1,-41,0,40,2020-07-02 16:59:07.563563,-54.9
2a7f3f,0,28,74,9,3162491789,-1,-44,0,41,2020-07-02 16:59:07.711314,-56.7
ef2ae7,0,28,61,9,3165241207,2,-42,0,40,2020-07-02 16:59:07.981067,-54.0
ef2ae7,0,28,61,9,3165541306,3,-44,0,40,2020-07-02 16:59:08.017191,-53.1
df9ff7,0,28,73,9,3177599293,12,-46,0,40,2020-07-02 16:59:09.219078,-45.0
ef2ae7,0,28,63,9,3198843119,-10,-45,0,40,2020-07-02 16:59:11.335367,-64.8
ef2ae7,0,28,43,9,3210455008,-8,-45,0,40,2020-07-02 16:59:12.502846,-63.0
ef2ae7,0,28,43,9,3210654966,-7,-38,0,40,2020-07-02 16:59:12.529093,-62.1
ef2ae7,0,28,75,9,3211168129,-5,-45,0,40,2020-07-02 16:59:12.586593,-60.3
ef2ae7,0,60,17,9,3216012603,0,-44,0,41,2020-07-02 16:59:13.059347,-55.8
ef2ae7,0,28,17,9,3216112657,-1,-44,0,40,2020-07-02 16:59:13.076097,-56.7
ef2ae7,0,28,51,9,3218624464,-6,-44,0,40,2020-07-02 16:59:13.317347,-61.2
ef2ae7,0,28,55,9,3222701109,-15,-46,0,41,2020-07-02 16:59:13.725476,-69.3
ef2ae7,0,60,8,9,3222802367,-13,-46,0,40,2020-07-02 16:59:13.741475,-67.5
ef2ae7,0,28,25,9,3224062136,6,-47,0,40,2020-07-02 16:59:13.874976,-50.4
ef2ae7,0,28,57,9,3224775513,-8,-44,0,40,2020-07-02 16:59:13.950976,-63.0
ef2ae7,0,28,75,9,3242667802,-10,-45,0,40,2020-07-02 16:59:15.722007,-64.8
ef2ae7,0,28,47,9,3246051344,-22,-47,0,41,2020-07-02 16:59:16.057364,-75.6
d173cb,0,60,66,9,3249202117,4,-45,0,42,2020-07-02 16:59:16.377117,-52.2
ef2ae7,0,28,21,9,3251989634,-6,-44,0,40,2020-07-02 16:59:16.652994,-61.2
c17835,0,28,1,9,3263249158,4,-43,0,41,2020-07-02 16:59:17.779758,-52.2
c17835,0,28,54,9,3268914953,-1,-43,0,41,2020-07-02 16:59:18.347759,-56.7
c17835,0,28,60,9,3275178109,-5,-45,0,41,2020-07-02 16:59:18.981382,-60.3
d173cb,0,28,55,10,9124324,9,-46,0,40,2020-07-02 16:59:20.055892,-47.7
c17835,0,28,25,10,10701490,2,-48,0,41,2020-07-02 16:59:20.229766,-54.0
c17835,0,28,54,10,23815438,1,-45,0,41,2020-07-02 16:59:21.532526,-54.9
cfb696,0,28,24,10,25404582,-26,-44,0,41,2020-07-02 16:59:21.693154,-79.2
c17835,0,28,56,10,25741797,1,-47,0,40,2020-07-02 16:59:21.734277,-54.9
c17835,0,28,58,10,27852087,5,-45,0,41,2020-07-02 16:59:21.945148,-51.3
c17835,0,28,60,10,29678268,3,-45,0,40,2020-07-02 16:59:22.128030,-53.1
c17835,0,28,60,10,29878266,4,-42,0,41,2020-07-02 16:59:22.153279,-52.2
c17835,0,28,66,10,35853697,5,-45,0,40,2020-07-02 16:59:22.729534,-51.3
c17835,0,28,68,10,37879818,-1,-48,0,41,2020-07-02 16:59:22.945159,-56.7
4cb89c,0,28,49,10,66045876,-40,-44,0,41,2020-07-02 16:59:25.758801,-91.8
d173cb,0,28,15,10,127024710,7,-43,0,40,2020-07-02 16:59:31.842337,-49.5
5b549b,0,28,55,10,135471196,-27,-30,0,41,2020-07-02 16:59:32.691592,-80.1
d173cb,0,28,54,10,150365594,14,-42,0,41,2020-07-02 16:59:34.180101,-43.2
d173cb,0,28,52,10,211529874,19,-56,0,41,2020-07-02 16:59:40.298139,-38.7
447942,0,28,26,10,216987183,-37,-45,0,41,2020-07-02 16:59:40.849016,-89.1
baebb8,0,28,6,10,228739958,-38,-40,0,41,2020-07-02 16:59:42.021772,-90.0
d173cb,0,28,56,10,247196439,12,-16,0,40,2020-07-02 16:59:43.867540,-45.0
2a7f3f,0,28,73,10,248348433,5,-45,0,41,2020-07-02 16:59:43.993410,-51.3
d173cb,0,28,30,10,252758373,-2,-41,0,41,2020-07-02 16:59:44.422292,-57.6
d173cb,0,28,67,10,273821349,8,-46,0,41,2020-07-02 16:59:46.526925,-48.6
4b7560,0,28,75,10,281717950,-19,-44,0,40,2020-07-02 16:59:47.317179,-72.9
d173cb,0,28,51,10,289482353,12,-45,0,41,2020-07-02 16:59:48.097682,-45.0
2a7f3f,0,28,74,10,296487109,5,-44,0,40,2020-07-02 16:59:48.788812,-51.3
d173cb,0,28,38,10,323888342,13,-43,0,41,2020-07-02 16:59:51.540331,-44.1
c04006,0,28,18,10,335444284,7,-47,0,40,2020-07-02 16:59:52.689711,-49.5
2a7f3f,0,28,68,10,385286427,6,-51,0,41,2020-07-02 16:59:57.676616,-50.4
2a7f3f,0,28,61,10,394085757,6,-25,0,40,2020-07-02 16:59:58.560497,-50.4
d173cb,0,28,56,10,405194582,8,-21,0,40,2020-07-02 16:59:59.668003,-48.6
d173cb,0,28,76,10,425157527,1,-47,0,41,2020-07-02 17:00:01.664216,-54.9
2a7f3f,0,28,49,10,476890153,1,-42,0,41,2020-07-02 17:00:06.842295,-54.9
d173cb,0,28,57,10,485199217,10,-46,0,40,2020-07-02 17:00:07.669425,-46.8
2a7f3f,0,28,61,10,489151513,8,-28,0,40,2020-07-02 17:00:08.059801,-48.6
d173cb,0,28,48,10,491955939,4,-44,0,41,2020-07-02 17:00:08.333804,-52.2
ff48e6,0,28,30,10,505581878,-8,-39,0,41,2020-07-02 17:00:09.708438,-63.0
2a7f3f,0,28,66,10,509745576,3,-45,0,41,2020-07-02 17:00:10.114688,-53.1
d173cb,0,28,69,10,528681114,9,-47,0,40,2020-07-02 17:00:12.020577,-47.7
d173cb,0,28,62,10,537593119,13,-30,0,41,2020-07-02 17:00:12.907582,-44.1
3a5376,0,28,76,10,551545419,-42,-46,0,41,2020-07-02 17:00:14.305964,-93.6
2a7f3f,0,28,54,10,560968154,4,-36,0,40,2020-07-02 17:00:15.245846,-52.2
c02e58,0,28,70,10,577147803,-10,-44,0,41,2020-07-02 17:00:16.865980,-64.8
72ac2b,0,28,46,10,647632903,-28,-34,0,40,2020-07-02 17:00:23.917272,-81.0
d173cb,0,28,15,10,664392055,17,-47,0,40,2020-07-02 17:00:25.579907,-40.5
4b7560,0,28,66,10,667962926,-14,-44,0,41,2020-07-02 17:00:25.946909,-68.4
d173cb,0,28,49,10,729992330,-9,-45,0,40,2020-07-02 17:00:32.154446,-63.9
a01625,0,28,72,10,737146942,-40,-45,0,41,2020-07-02 17:00:32.858700,-91.8
48bca3,0,28,76,10,772632443,-39,-43,0,40,2020-07-02 17:00:36.411112,-90.9
d173cb,0,28,37,10,781190487,7,-47,0,41,2020-07-02 17:00:37.263851,-49.5
d173cb,0,28,59,10,834615689,10,-48,0,41,2020-07-02 17:00:42.615883,-46.8
e28321,0,28,75,10,850649514,-29,-46,0,41,2020-07-02 17:00:44.216393,-81.9
d173cb,0,28,36,10,859040589,16,-58,0,41,2020-07-02 17:00:45.053397,-41.4
d173cb,0,28,50,10,904713522,13,-43,0,41,2020-07-02 17:00:49.612800,-44.1
7aad2a,0,60,30,10,916002263,-18,-46,0,42,2020-07-02 17:00:50.748429,-72.0
ff48e6,0,28,19,10,984375266,-13,-46,0,40,2020-07-02 17:00:57.589472,-67.5
d173cb,0,28,36,10,1017012823,4,-43,0,41,2020-07-02 17:01:00.849991,-52.2
d173cb,0,28,10,10,1022610809,9,-42,0,41,2020-07-02 17:01:01.412745,-47.7
d173cb,0,28,12,10,1024749369,3,-44,0,41,2020-07-02 17:01:01.637496,-53.1
d173cb,0,28,30,10,1042613750,8,-45,0,41,2020-07-02 17:01:03.412007,-48.6
d173cb,0,28,23,10,1051513112,15,-45,0,41,2020-07-02 17:01:04.303512,-42.3
d173cb,0,28,21,10,1112635391,10,-40,0,40,2020-07-02 17:01:10.410924,-46.8
2a7f3f,0,28,77,10,1136922730,3,-45,0,41,2020-07-02 17:01:12.843938,-53.1
d173cb,0,28,25,10,1148350028,3,-29,0,41,2020-07-02 17:01:13.980195,-53.1
d173cb,0,28,54,10,1161592724,13,-42,0,41,2020-07-02 17:01:15.312451,-44.1
d173cb,0,28,26,10,1165012346,0,-46,0,40,2020-07-02 17:01:15.653955,-55.8
2a7f3f,0,28,62,10,1169597868,3,-38,0,41,2020-07-02 17:01:16.103084,-53.1
d173cb,0,28,20,10,1190611737,7,-46,0,41,2020-07-02 17:01:18.214346,-49.5
ff48e6,0,28,48,10,1218775170,-15,-42,0,40,2020-07-02 17:01:21.025611,-69.3
