x,y,timestamp,LAP
3.505320168281132,1.0908227277973095,2020-07-13 14:56:41.605749,22052d
0.999011896279106,3.1569551022599867,2020-07-13 14:56:57.651679,369322
1.9439584901130262,1.9442912337274971,2020-07-13 14:57:32.603000,369322
1.9787200088957146,1.9713271082915944,2020-07-13 14:57:06.859577,369322
2.0905433797948185,2.088724134138773,2020-07-13 14:56:55.691623,369322
4.026074439422505,3.0401711290857762,2020-07-13 14:57:01.651145,47b364
1.9256341990561152,1.860385726587256,2020-07-13 14:57:26.356351,369322
2.0291644274086784,1.7355243361066814,2020-07-13 14:57:13.465600,22052d
2.427501098631791,1.0545729578633132,2020-07-13 14:56:59.510141,22052d
2.6314721972047437,-0.14486275693759593,2020-07-13 14:57:52.636421,369322
1.8495915278731612,1.7812455360287687,2020-07-13 14:57:30.757162,369322
2.5599822146476274,1.6987764872652038,2020-07-13 14:57:14.064845,22052d
3.304425488625691,2.738424828846315,2020-07-13 14:57:50.689531,22052d
3.314309032597555,2.733443154104849,2020-07-13 14:57:51.529407,22052d
3.354036578206872,2.8831589866078065,2020-07-13 14:57:59.943473,22052d
1.8601354649179789,1.8047674920932695,2020-07-13 14:57:34.163225,369322
3.344951728446683,2.82825856030671,2020-07-13 14:57:56.589009,22052d
3.31411161496265,1.8536506993357635,2020-07-13 14:57:59.839399,22052d
3.333807603991843,1.8359315247041514,2020-07-13 14:58:01.085953,22052d
2.9356457752148097,2.8448846630476528,2020-07-13 14:58:05.256424,369322
3.47602391071196,3.5889514667374973,2020-07-13 14:58:32.214608,369322
1.9369201098922526,3.067643304847827,2020-07-13 14:58:12.005230,369322
2.1260748577217283,3.44699431042427,2020-07-13 14:58:24.753532,369322
2.1640218334483565,2.763710750079216,2020-07-13 14:58:26.109286,369322
3.062519108902225,1.9356680875738754,2020-07-13 14:58:48.640739,369322
3.0754996801281997,1.873300707810809,2020-07-13 14:58:33.057527,369322
3.0880053435896087,1.8143253493812024,2020-07-13 14:58:34.423408,369322
1.9956547367786266,2.028548788230108,2020-07-13 14:58:45.087303,369322
3.2078562730240288,3.1217554607517837,2020-07-13 14:59:08.521996,369322
4.390230552938745,2.08198634011757,2020-07-13 14:59:16.859281,369322
3.4425248796534302,1.9002095438815907,2020-07-13 14:59:20.016053,369322
3.1223972780522877,2.0308862002567696,2020-07-13 14:57:54.302973,22052d
4.102667101527935,1.818557799212633,2020-07-13 14:58:22.311135,22052d
3.6534257814544167,1.9027873846123131,2020-07-13 14:58:48.204108,22052d
4.293076506888006,1.713512940340284,2020-07-13 14:58:13.991838,22052d
3.9542938482586854,1.5418286496943008,2020-07-13 14:58:36.517706,22052d
3.940801554340794,1.5374471211517546,2020-07-13 14:58:37.528212,22052d
4.213631863566387,2.883781563647291,2020-07-13 14:59:03.600604,22052d
3.176040091541337,3.0814392004891853,2020-07-13 14:59:37.815541,22052d
3.434485140247515,3.154615921683111,2020-07-13 14:59:20.851683,22052d
3.110307788868167,1.5522567279749624,2020-07-13 14:59:40.988661,22052d
3.0580386581898784,1.9419610913076835,2020-07-13 14:59:40.306410,369322
1.941965013113188,3.0580369344000116,2020-07-13 14:59:13.944122,369322
4.764306271564913,1.456117679073096,2020-07-13 14:59:25.480954,22052d
2.792840062964385,2.928633131683895,2020-07-13 14:56:45.759543,47b364
2.6436859817259135,2.878829601819032,2020-07-13 14:56:39.799886,47b364
3.0529689262487008,3.5116644985115597,2020-07-13 14:57:16.503681,47b364
3.078084650213083,3.5771846465870363,2020-07-13 14:57:19.844765,47b364
2.529278283516577,2.73183065448445,2020-07-13 14:59:25.662516,47b364
3.4978066203472364,1.4853669352699466,2020-07-13 14:59:05.424145,22052d
