LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
a1578a,-30,-46,2126164239,2020-07-13 14:52:57.211417,15,-61.2
a1578a,-32,-47,2128374211,2020-07-13 14:52:57.434453,17,-78.3
a1578a,-29,-46,2129751236,2020-07-13 14:52:57.573547,66,-77.4
369322,-28,-48,2134073143,2020-07-13 14:52:58.003801,23,-76.5
9070b7,-43,-49,2135794608,2020-07-13 14:52:58.179548,72,-88.2
b8a8b8,-28,-46,2183773216,2020-07-13 14:53:02.973979,41,-81.0
22052d,17,-47,2187540838,2020-07-13 14:53:03.351345,13,-38.7
369322,-30,-48,2192797474,2020-07-13 14:53:03.878350,34,-82.8
369322,-28,-48,2216311281,2020-07-13 14:53:06.230004,26,-81.0
b8a8b8,-28,-47,2234625206,2020-07-13 14:53:08.061628,76,-81.0
22052d,23,-37,2237345939,2020-07-13 14:53:08.328880,63,-35.1
22052d,16,-46,2286808226,2020-07-13 14:53:13.279547,2,-41.4
369322,-29,-46,2294837127,2020-07-13 14:53:14.081178,10,-56.7
369322,-27,-46,2316103292,2020-07-13 14:53:16.206821,47,-80.1
b8a8b8,-28,-47,2327874757,2020-07-13 14:53:17.383577,27,-81.0
22052d,21,-42,2330150501,2020-07-13 14:53:17.614209,61,-35.1
47b364,-24,-42,2352440848,2020-07-13 14:53:19.840479,36,-77.4
22052d,19,-45,2382599537,2020-07-13 14:53:22.859500,66,-36.0
b8a8b8,-28,-45,2389588891,2020-07-13 14:53:23.557379,57,-81.0
369322,-25,-40,2409941775,2020-07-13 14:53:25.590900,30,-78.3
369322,-25,-47,2410841413,2020-07-13 14:53:25.679147,47,-78.3
b8a8b8,-29,-47,2451801063,2020-07-13 14:53:29.775683,72,-81.9
b8a8b8,-28,-47,2468501867,2020-07-13 14:53:31.446692,73,-81.0
369322,-28,-48,2485980212,2020-07-13 14:53:33.196205,27,-81.0
369322,-28,-47,2487778563,2020-07-13 14:53:33.376958,29,-81.0
369322,-23,-36,2489030302,2020-07-13 14:53:33.500962,46,-76.5
b8a8b8,-27,-46,2497777582,2020-07-13 14:53:34.374095,39,-77.4
